2000
Aurora,Avdeyeva,1,159,28/2/1975,Russia,Moskva,Moscow
Avdotya,Gagarina,1,165,1/3/1988,Russia,Khabarovskiy Kray,Sovetskaya Gavan
Agafangel,Kozar,0,181,26/11/1980,Russia,Magadanskaya Oblast,Magadan
Agapa,Pushkaryova,1,173,20/6/1954,Russia,Sankt-Peterburg,Saint Petersburg
Jekaterina,Yesipova,1,163,6/1/2006,Russia,Samarskaya Oblast,Samara
Avtonoma,Timofeyeva,1,164,24/12/1993,Russia,Sverdlovskaya Oblast,Yekaterinburg
Nika,Statnik,1,166,27/1/1963,Russia,Khabarovskiy Kray,Khabarovsk
Natalia,Ekel,1,176,14/5/1983,Russia,Chelyabinskaya Oblast,Verkhniy Ufaley
Svetlana,Nemtsova,1,166,8/10/1998,Russia,Kareliya,Petrozavodsk
Abel,Bershov,0,172,21/6/1965,Russia,Omskaya Oblast,Omsk
Raisa,Myshkina,1,156,20/2/2004,Russia,Irkutskaya Oblast,Irkutsk
Praskovya,Besfamilnaya,1,151,20/6/1952,Russia,Sverdlovskaya Oblast,Yekaterinburg
Yekaterina,Mamykina,1,150,24/1/1995,Russia,Moskva,Moscow
Larissa,Silnova,1,180,7/3/1974,Russia,Yamalo-Nenetskiy Avtonomnyy Okrug,Salekhard
Zinoviy,Fedulov,0,187,7/7/1965,Russia,Dagestan,Makhachkala
Praskovya,Shchegelskaya,1,176,18/5/1994,Russia,Krasnodarskiy Kray,Krasnodar
Irina,Ulyanova,1,167,7/7/1994,Russia,Kirovskaya Oblast,Kirov
Avvakir,Kozlovsky,0,193,12/11/1976,Russia,Tomskaya Oblast,Tomsk
Ludmila,Naumova,1,162,30/7/1996,Russia,Tatarstan,Kazan
Avel,Aslanov,0,173,8/11/1969,Russia,Kostromskaya Oblast,Kostroma
Luca,Kosorukov,0,183,7/9/1970,Russia,Moskva,Moscow
Nadezhda,Blok,1,157,29/7/1993,Russia,Belgorodskaya Oblast,Belgorod
Radomir,Elmpt,0,153,10/5/1967,Russia,Khabarovskiy Kray,Khabarovsk
Zinoviy,Cherepanov,0,170,10/1/1998,Russia,Orenburgskaya Oblast,Orenburg
Panteleimon,Salkov,0,197,25/12/1952,Russia,Zabaykalskiy Kray,Chita
Vladimir,Demenok,0,196,22/3/1958,Russia,Chelyabinskaya Oblast,Chelyabinsk
Vladislav,Ustimovich,0,157,8/2/2001,Russia,Sankt-Peterburg,Saint Petersburg
Panteleimon,Chuprakov,0,191,14/6/1968,Russia,Murmanskaya Oblast,Murmansk
Galina,Yugova,1,175,19/12/1996,Russia,Moskva,Moscow
Agafonika,Solovyova,1,163,6/5/1964,Russia,Permskiy Kray,Perm
Raisa,Yerokhina,1,166,15/8/1950,Russia,Ulyanovskaya Oblast,Ulyanovsk
Natalia,Vorontsova,1,158,10/9/1967,Russia,Moskva,Moscow
Larissa,Chelomeaya,1,146,13/4/1965,Russia,Kaliningradskaya Oblast,Kaliningrad
Avdotya,Polovtseva,1,182,18/12/1972,Russia,Khabarovskiy Kray,Khabarovsk
Avundy,Alyokhin,0,178,22/12/1951,Russia,Lipetskaya Oblast,Lipetsk
Avudim,Myagkov,0,188,16/2/1976,Russia,Magadanskaya Oblast,Magadan
Aviafa,Zhukova,1,162,19/3/1986,Russia,Volgogradskaya Oblast,Volgograd
Vesna,Nikitina,1,159,5/6/1991,Russia,Krasnodarskiy Kray,Armavir
Avksivy,Ekel,0,171,23/9/1995,Russia,Vladimirskaya Oblast,Kovrov
Avgustina,Charkova,1,175,9/12/2004,Russia,Kurskaya Oblast,Kursk
Alla,Shakmakova,1,154,27/3/2003,Russia,Moskva,Moscow
Arina,Kochenkova,1,172,13/11/1990,Russia,Ryazanskaya Oblast,Ryazan
Maria,Zotova,1,163,19/7/1955,Russia,Samarskaya Oblast,Samara
Zakhar,Elembayev,0,195,3/10/2009,Russia,Tambovskaya Oblast,Imeni Michurina
Danica,Arshavina,1,168,11/1/1968,Russia,Tyumenskaya Oblast,Tyumen
Agapit,Zvyagin,0,174,9/7/1972,Russia,Kemerovskaya Oblast,Leninsk-Kuznetskiy
Inna,Pavlova,1,155,24/9/1999,Russia,Moskovskaya Oblast,Noginsk
Maxim,Bezrodny,0,178,24/6/1951,Russia,Tyumenskaya Oblast,Tyumen
Lada,Golova,1,175,27/2/1994,Russia,Moskva,Moscow
Khioniya,Lagutova,1,159,14/3/1955,Russia,Samarskaya Oblast,Syzran
Veronica,Pyryeva,1,156,10/11/1963,Russia,Kemerovskaya Oblast,Novokuznetsk
Pyotr,Maksudov,0,156,6/3/1987,Russia,Dagestan,Makhachkala
Arkady,Yeltsov,0,161,12/5/1980,Russia,Permskiy Kray,Perm
Galina,Zhernakova,1,140,2/9/1959,Russia,Primorskiy Kray,Vladivostok
Masha,Tarasova,1,159,10/1/2007,Russia,Bashkortostan,Ufa
Avkt,Yushkov,0,162,23/12/1952,Russia,Vologodskaya Oblast,Cherepovets
Avkt,Mesyats,0,182,7/3/1987,Russia,Rostovskaya Oblast,Rostov-na-Donu
Milica,Bogomazova,1,180,30/11/1990,Russia,Astrakhanskaya Oblast,Astrakhan
Nadia,ZaytsevZaytseva,1,152,21/2/1972,Russia,Samarskaya Oblast,Samara
Melania,Solomakhina,1,165,24/7/1962,Russia,Krasnodarskiy Kray,Gelendzhik
Yulia,Mikhalitsyn,1,163,18/5/1959,Russia,Moskva,Moscow
Snezhana,Krayevskaya,1,153,23/12/1973,Russia,Tulskaya Oblast,Tula
Avrey,Slepynin,0,185,29/2/1956,Russia,Kemerovskaya Oblast,Prokopyevsk
Yulia,Shulyova,1,158,5/4/2009,Russia,Orlovskaya Oblast,Orel
Angelika,Stepanova,1,171,30/1/1980,Russia,Ivanovskaya Oblast,Vichuga
Samara,Naumenko,1,163,14/3/1998,Russia,Orenburgskaya Oblast,Orenburg
Agapiya,Loginova,1,146,3/4/1978,Russia,Altayskiy Kray,Barnaul
Svetlana,Shvedova,1,173,26/7/1976,Russia,Rostovskaya Oblast,Rostov-na-Donu
Avksily,Orlov,0,172,27/2/2001,Russia,Nizhegorodskaya Oblast,Nizhniy Novgorod
Nevena,Lomteva,1,161,9/3/1960,Russia,Irkutskaya Oblast,Bratsk
Lana,Oshchova,1,171,28/1/1991,Russia,Moskva,Moscow
Konstantin,Mordvinov,0,186,22/5/2003,Russia,Altayskiy Kray,Barnaul
Natalya,Khabenskaya,1,145,18/3/1961,Russia,Sankt-Peterburg,Saint Petersburg
Sonia,Gagarina,1,171,7/5/1994,Russia,Nizhegorodskaya Oblast,Nizhniy Novgorod
Prokhor,Palyulin,0,170,17/11/1962,Russia,Volgogradskaya Oblast,Volgograd
Amvrosy,Zolin,0,166,27/11/1951,Russia,Udmurtiya,Izhevsk
Avgustina,Yevdokimova,1,163,18/4/1957,Russia,Krasnoyarskiy Kray,Krasnoyarsk
Agapy,Krutov,0,173,18/1/1992,Russia,Kurskaya Oblast,Zheleznogorsk
Georgy,Kuptsov,0,158,20/6/1990,Russia,Khabarovskiy Kray,Khabarovsk
Vera,Rudavina,1,163,4/1/1994,Russia,Kurskaya Oblast,Kursk
Valeria,Ustyuzhanina,1,173,21/9/1967,Russia,Volgogradskaya Oblast,Kamyshin
Olga,Karaulina,1,150,9/9/1964,Russia,Permskiy Kray,Perm
Elina,Avilova,1,158,30/3/1958,Russia,Chelyabinskaya Oblast,Magnitogorsk
Aurora,Bortsova,1,165,25/1/2009,Russia,Vologodskaya Oblast,Vologda
Bogdan,Seleznyov,0,170,16/5/1978,Russia,North Ossetia,Vladikavkaz
Maria,Teryoshina,1,173,5/12/1978,Russia,Permskiy Kray,Perm
Sonia,Sharova,1,158,2/4/2000,Russia,Sankt-Peterburg,Saint Petersburg
Irina,Elkina,1,171,12/2/2000,Russia,Moskva,Moscow
Pyotr,Arsenyev,0,168,27/12/1955,Russia,Moskva,Moscow
Melania,Kolesnikova,1,173,2/4/2009,Russia,Rostovskaya Oblast,Bataysk
Vsevolod,Shishko,0,196,9/5/1971,Russia,Irkutskaya Oblast,Usolye-Sibirskoye
Agatha,Bondarchuk,1,161,11/9/1981,Russia,Omskaya Oblast,Omsk
Georgy,Samokhin,0,174,25/6/1966,Russia,Nizhegorodskaya Oblast,Novaya Balakhna
Panteleimon,Sadykov,0,180,24/12/1980,Russia,Altayskiy Kray,Barnaul
Daria,Griboyedova,1,184,1/11/1959,Russia,Astrakhanskaya Oblast,Astrakhan
Aurora,Kandinskaya,1,157,29/3/1966,Russia,Murmanskaya Oblast,Murmansk
Roman,Streltsov,0,175,2/10/1999,Russia,Moskva,Moscow
Kira,Dragomirova,1,172,19/4/1990,Russia,Tatarstan,Almetyevsk
Avgusta,Mironova,1,188,22/11/1969,Russia,Sankt-Peterburg,Kolpino
Avundy,Medvedkov,0,165,27/5/1950,Russia,Samarskaya Oblast,Chapayevsk
Avdifaks,Svalov,0,170,28/11/1981,Russia,Krasnoyarskiy Kray,Krasnoyarsk
Oleg,Koroteyev,0,167,14/12/1978,Russia,Bashkortostan,Ufa
Nonna,Chuprova,1,171,1/3/1996,Russia,Sverdlovskaya Oblast,Yekaterinburg
Karolina,Bragina,1,160,30/7/1988,Russia,Krasnoyarskiy Kray,Achinsk
Avdotya,Rykova,1,135,9/10/1951,Russia,Belgorodskaya Oblast,Belgorod
Avdiyes,Naumenko,0,177,3/8/2008,Russia,Sankt-Peterburg,Saint Petersburg
Nikolina,Yefremova,1,172,14/6/1985,Russia,Arkhangelskaya Oblast,Severodvinsk
Abel,Sadovsky,0,188,20/9/1972,Russia,Buryatiya,Ulan-Ude
Nevena,Markina,1,152,16/10/1974,Russia,Moskva,Moscow
Ruslana,Safiullina,1,162,11/7/1958,Russia,Komi,Syktyvkar
Ilya,Filipov,0,182,7/7/1988,Russia,Bashkortostan,Ufa
Agafodor,Kartashov,0,179,11/5/1960,Russia,Murmanskaya Oblast,Monchegorsk
Avelina,Maklakova,1,163,20/11/2000,Russia,Altayskiy Kray,Novoaltaysk
Avva,Kipriyanov,0,173,19/12/1967,Russia,Kemerovskaya Oblast,Prokopyevsk
Tanya,Sukachyova,1,180,4/6/1982,Russia,Kurganskaya Oblast,Shadrinsk
Leonid,Cherepanov,0,169,3/3/2000,Russia,Moskva,Moscow
Natalia,Rozhkova,1,148,28/8/2008,Russia,Permskiy Kray,Solikamsk
Roman,Ignatkovich,0,157,2/8/1984,Russia,Primorskiy Kray,Spasskoye
Valeria,Tvardovskaya,1,162,8/6/1997,Russia,Volgogradskaya Oblast,Volzhskiy
Bogdan,Filippov,0,164,22/8/2002,Russia,Kalmykiya,Elista
Karolina,Shaposhnikova,1,161,3/1/2003,Russia,Smolenskaya Oblast,Safonovo
Grigory,Barinov,0,166,1/2/1994,Russia,Volgogradskaya Oblast,Volgograd
Abnody,Tsiryulnikov,0,183,24/12/2006,Russia,Altayskiy Kray,Barnaul
Avkt,Ogarkov,0,185,23/12/1967,Russia,Permskiy Kray,Perm
Georgy,Turgenev,0,167,1/9/1985,Russia,Vologodskaya Oblast,Vologda
Xenia,Zheleznova,1,168,25/6/1985,Russia,Vologodskaya Oblast,Cherepovets
Abelyar,Ilkun,0,192,24/7/1982,Russia,Tyumenskaya Oblast,Tyumen
Avdelay,Sarnychev,0,187,2/8/1996,Russia,Kostromskaya Oblast,Kostroma
Lada,Alenina,1,165,28/10/1954,Russia,Sverdlovskaya Oblast,Yekaterinburg
Roman,Vikhrov,0,171,25/5/1960,Russia,Yaroslavskaya Oblast,Yaroslavl
Gennady,Dryagin,0,186,10/2/1956,Russia,Novosibirskaya Oblast,Novosibirsk
Abo,Sapalyov,0,162,17/4/1967,Russia,Moskva,Moscow
Zinovy,Fynyov,0,165,3/4/1993,Russia,Sankt-Peterburg,Saint Petersburg
Marta,Yermolayeva,1,171,23/11/1979,Russia,Moskovskaya Oblast,Podolsk
Grigory,Zavrazhnov,0,168,28/9/1973,Russia,Sakha (Yakutiya),Yakutsk
Agapa,Elembayeva,1,161,3/6/1979,Russia,Voronezhskaya Oblast,Voronezh
Vasilisa,Dykhovichnaya,1,171,19/5/1973,Russia,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Uray
Aviva,Griboyedova,1,167,28/5/1968,Russia,Saratovskaya Oblast,Balakovo
Lada,Reznikova,1,160,4/4/1953,Russia,Vologodskaya Oblast,Vologda
Anna,Moryakova,1,158,2/5/1967,Russia,Kemerovskaya Oblast,Kemerovo
Lina,Arefyeva,1,155,5/3/1959,Russia,Smolenskaya Oblast,Smolensk
Oksana,Yesipova,1,155,30/3/1990,Russia,Rostovskaya Oblast,Volgodonsk
Vadim,Aminev,0,178,13/11/1976,Russia,Bashkortostan,Ufa
Avelina,Ukhova,1,152,24/3/1996,Russia,Ryazanskaya Oblast,Sasovo
Abo,Bogdanov,0,166,25/5/1981,Russia,Samarskaya Oblast,Samara
Nika,Kholodova,1,142,28/4/1993,Russia,Kamchatskiy Kray,Petropavlovsk-Kamchatskiy
Natalya,Ilyushina,1,155,14/12/1969,Russia,Omskaya Oblast,Omsk
Natella,Rudavina,1,160,4/7/2002,Russia,Orenburgskaya Oblast,Orsk
Xenia,Gribova,1,165,26/10/1958,Russia,Khakasiya,Abakan
Konstantin,Ivchenko,0,165,13/1/2008,Russia,Moskva,Moscow
Elvira,Shikhranova,1,166,2/8/2002,Russia,Stavropolskiy Kray,Stavropol
Raisa,Kuznetsova,1,175,4/8/2003,Russia,Krasnoyarskiy Kray,Tura
Genrikh,Medvedev,0,186,8/9/1984,Russia,Lipetskaya Oblast,Lipetsk
Goran,Pevtsov,0,173,1/2/1997,Russia,Tverskaya Oblast,Rzhev
Avrelian,Permyakov,0,188,27/6/1962,Russia,Moskva,Moscow
Borislav,Yeleshev,0,174,3/8/1967,Russia,Moskva,Moscow
Avgust,Nemtsov,0,161,13/4/1960,Russia,Tulskaya Oblast,Aleksin
Agafonika,Melekhova,1,158,26/12/1977,Russia,Zabaykalskiy Kray,Krasnokamensk
Zinovy,Ruchkin,0,188,11/10/1985,Russia,Belgorodskaya Oblast,Belgorod
Sophia,Streltsova,1,154,25/2/1981,Russia,Moskva,Moscow
Avenira,Kosyak,1,181,14/4/1953,Russia,Moskva,Moscow
Yaroslav,Zubov,0,169,4/12/1969,Russia,Murmanskaya Oblast,Murmansk
Valeria,Urbanovskaya,1,151,19/4/2004,Russia,Tomskaya Oblast,Tomsk
Agafonika,Guskova,1,156,26/9/1969,Russia,Stavropolskiy Kray,Blagodarnyy
Joakim,Vodyanov,0,166,15/11/1974,Russia,Moskva,Moscow
Goran,Lukin,0,174,29/2/1974,Russia,Sankt-Peterburg,Saint Petersburg
Darko,Dryagin,0,181,1/6/1951,Russia,Krasnoyarskiy Kray,Krasnoyarsk
Luca,Kopeykin,0,175,23/10/1969,Russia,Amurskaya Oblast,Belogorsk
Budimir,Fanin,0,182,14/11/1971,Russia,Moskva,Moscow
Melania,Saitova,1,169,29/7/1958,Russia,Moskva,Moscow
Khioniya,Polishchuk,1,165,18/10/1969,Russia,Kostromskaya Oblast,Kostroma
Samara,Shakmakova,1,162,30/2/1956,Russia,Primorskiy Kray,Arsenyev
Rostislav,Ulyashin,0,167,2/8/2000,Russia,Udmurtiya,Sarapul
Abdaikl,Tarasov,0,168,16/5/2005,Russia,Moskva,Moscow
Miroslav,Krymov,0,158,21/6/1995,Russia,Chelyabinskaya Oblast,Zlatoust
Avdotya,Kalganova,1,151,27/5/2006,Russia,Moskva,Moscow
Genrikh,Isayev,0,189,6/5/1991,Russia,Kamchatskiy Kray,Petropavlovsk-Kamchatskiy
Tatiana,Ratkevich,1,154,21/9/1953,Russia,Sankt-Peterburg,Saint Petersburg
Zenaida,Tsirkunova,1,192,19/1/1973,Russia,Sankt-Peterburg,Saint Petersburg
Yury,Mikheyev,0,180,27/1/1982,Russia,Sankt-Peterburg,Saint Petersburg
Vera,Zvereva,1,185,7/8/1992,Russia,Tatarstan,Almetyevsk
Veronica,Fanina,1,160,10/11/1958,Russia,Yamalo-Nenetskiy Avtonomnyy Okrug,Nakhodka
Abram,Charkov,0,180,23/9/1955,Russia,Moskovskaya Oblast,Serpukhov
Gerasim,Romanov,0,166,10/5/1973,Russia,Novosibirskaya Oblast,Novosibirsk
Elvira,Ustyuzhanina,1,155,2/9/2000,Russia,Samarskaya Oblast,Samara
Nikola,Volikov,0,172,21/6/1991,Russia,Moskva,Moscow
Elena,Bragina,1,172,8/11/1974,Russia,Omskaya Oblast,Omsk
Agafopod,Zhelezkin,0,186,3/2/1958,Russia,Chelyabinskaya Oblast,Magnitogorsk
Antoniya,Prokhorova,1,168,21/11/1972,Russia,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Surgut
Ignat,Malakhov,0,156,13/4/1954,Russia,Tatarstan,Kazan
Antonina,Buzinskaya,1,148,16/1/1977,Russia,Bashkortostan,Ufa
Vuk,Mikheyev,0,170,16/5/1977,Russia,Smolenskaya Oblast,Smolensk
Samara,Khantseva,1,152,30/3/1981,Russia,Tambovskaya Oblast,Tambov
Leonid,Galdin,0,176,25/8/2004,Russia,Saratovskaya Oblast,Balashov
Olga,Shlykova,1,178,19/9/1964,Russia,Permskiy Kray,Perm
Avip,Lomtev,0,195,17/3/1966,Russia,Astrakhanskaya Oblast,Astrakhan
Alexander,Speransky,0,182,22/7/1974,Russia,Moskva,Moscow
Avreya,Abramova,1,166,10/4/1979,Russia,Vologodskaya Oblast,Vologda
Lada,Lyadova,1,169,13/7/1960,Russia,Samarskaya Oblast,Syzran
Avenira,Belova,1,158,24/8/1976,Russia,Orenburgskaya Oblast,Orenburg
Leonid,Shelomov,0,165,28/12/1954,Russia,Moskovskaya Oblast,Solnechnogorsk
Praskovya,Savrasova,1,170,2/6/1983,Russia,Krasnoyarskiy Kray,Krasnoyarsk
Abram,Ponomaryov,0,181,11/3/1997,Russia,Yaroslavskaya Oblast,Rostov
Avudim,Klimov,0,189,16/4/1956,Russia,Volgogradskaya Oblast,Volgograd
Angelika,Bobrik,1,153,21/12/1970,Russia,Chuvashiya,Cheboksary
Tatiana,Yozhikova,1,178,9/3/2009,Russia,Rostovskaya Oblast,Rostov-na-Donu
Artemy,Silnov,0,165,11/4/1966,Russia,Moskva,Moscow
Fyodor,Brantov,0,181,30/5/1958,Russia,Amurskaya Oblast,Blagoveshchensk
Veniamin,Nosov,0,167,20/9/1992,Russia,Omskaya Oblast,Omsk
Arkady,Belomestnykh,0,173,10/12/2003,Russia,Rostovskaya Oblast,Rostov-na-Donu
Vesna,Kamkina,1,161,18/6/1973,Russia,Nizhegorodskaya Oblast,Nizhniy Novgorod
Luca,Zharykhin,0,181,1/11/1964,Russia,Sverdlovskaya Oblast,Nizhniy Tagil
Lina,Lovzanskaya,1,177,8/8/1999,Russia,Novosibirskaya Oblast,Novosibirsk
Vesna,Lobachevskaya,1,180,14/3/1994,Russia,Novosibirskaya Oblast,Karasuk
Maxim,Bragin,0,178,5/1/1981,Russia,Sankt-Peterburg,Saint Petersburg
Avrey,Shurygin,0,183,28/11/1966,Russia,Tatarstan,Bugulma
Valery,Shirmanov,0,186,8/12/1957,Russia,Nizhegorodskaya Oblast,Nizhniy Novgorod
Avelina,Nizamutdinova,1,165,12/8/1966,Russia,Kaliningradskaya Oblast,Kaliningrad
Avksenty,Dultsev,0,169,14/4/1978,Russia,Moskva,Moscow
Antoniya,Slepynina,1,165,27/9/1987,Russia,Tatarstan,Kazan
Avgusta,Golubeva,1,178,3/8/1963,Russia,Krasnodarskiy Kray,Novorossiysk
Avim,Maklakov,0,172,17/9/1958,Russia,Moskva,Moscow
Avreliya,Dultseva,1,150,21/11/1968,Russia,Moskva,Moscow
Yelena,Retyunskikh,1,157,17/2/1974,Russia,Moskva,Moscow
Pyotr,Stepashin,0,174,7/4/1981,Russia,Komi,Usinsk
Fyodor,Pervak,0,181,21/9/2005,Russia,Udmurtiya,Izhevsk
Aviv,Zhuravlyov,0,175,3/1/1984,Russia,Bryanskaya Oblast,Dyatkovo
Avit,Glebov,0,189,3/2/1998,Russia,Moskva,Moscow
Avgustin,Tatarinov,0,167,14/9/1991,Russia,Moskva,Moscow
Diana,Ryabkova,1,161,6/10/1983,Russia,Moskva,Moscow
Avvakum,Biryukov,0,172,25/11/1978,Russia,Sankt-Peterburg,Saint Petersburg
Avvakir,Khokhlachyov,0,159,2/3/1951,Russia,Primorskiy Kray,Vladivostok
Viktor,Ustinov,0,177,22/4/1977,Russia,Lipetskaya Oblast,Yelets
Agatha,Chernetskaya,1,160,15/11/1997,Russia,Irkutskaya Oblast,Tulun
Agapiya,Trukhina,1,150,6/11/1953,Russia,Sakha (Yakutiya),Yakutsk
Vlada,Tattar,1,172,5/12/1986,Russia,Vologodskaya Oblast,Vologda
Albert,Titov,0,165,12/7/1964,Russia,Pskovskaya Oblast,Pskov
Nadezhda,Kotova,1,158,19/7/1973,Russia,Volgogradskaya Oblast,Frolovo
Lina,Kartashova,1,181,5/1/1950,Russia,Kemerovskaya Oblast,Mariinsk
Natella,Kachusova,1,174,10/10/1989,Russia,Kareliya,Petrozavodsk
Agapa,Barbolina,1,157,19/4/2006,Russia,Moskva,Moscow
Zinovy,Khovansky,0,164,11/11/1971,Russia,Sverdlovskaya Oblast,Yekaterinburg
Nika,Kazantseva,1,168,7/6/1985,Russia,Udmurtiya,Izhevsk
Genrikh,Lantsov,0,166,28/3/1992,Russia,Orlovskaya Oblast,Orel
Nevena,Zonova,1,175,9/12/1962,Russia,Stavropolskiy Kray,Pyatigorsk
Khioniya,Statnik,1,151,18/8/1965,Russia,Kareliya,Petrozavodsk
Tatiana,Belyakova,1,168,10/8/1959,Russia,Saratovskaya Oblast,Saratov
Avreya,Sonina,1,157,7/2/2005,Russia,Omskaya Oblast,Omsk
Panteleimon,Sytnikov,0,178,15/9/1958,Russia,Kurskaya Oblast,Kursk
Masha,Yusupova,1,155,29/7/1956,Russia,Chuvashiya,Cheboksary
Avkt,Nenashev,0,173,10/4/1998,Russia,Novgorodskaya Oblast,Borovichi
Stefania,Tikhomirova,1,156,2/5/1986,Russia,Ulyanovskaya Oblast,Ulyanovsk
Avudim,Assonov,0,173,1/5/1955,Russia,Samarskaya Oblast,Samara
Matvei,Yermolovo,0,209,23/3/1980,Russia,Chechnya,Groznyy
Antoniya,Zhestokova,1,160,21/4/1976,Russia,Moskva,Moscow
Agafiya,Goncharova,1,164,15/4/1970,Russia,Moskva,Moscow
Avreliya,Pirogova,1,176,12/1/1989,Russia,Buryatiya,Ulan-Ude
Piotr,Rudavin,0,182,22/3/1969,Russia,Nizhegorodskaya Oblast,Nizhniy Novgorod
Zinoviy,Kosorukov,0,189,30/1/1961,Russia,Moskva,Moscow
Lina,Subotina,1,175,29/11/1967,Russia,Omskaya Oblast,Omsk
Avim,Ageykin,0,177,2/3/1956,Russia,Kurganskaya Oblast,Kurtamysh
Avgusta,Panfilova,1,156,4/6/2000,Russia,Moskva,Moscow
Gleb,Siyanko,0,187,15/9/1960,Russia,Khabarovskiy Kray,Komsomolsk-na-Amure
Zora,Noskova,1,168,21/3/1963,Russia,Kurganskaya Oblast,Shadrinsk
Avel,Shchegolev,0,180,13/8/1988,Russia,Tyumenskaya Oblast,Tobolsk
Olga,Fynyova,1,182,27/5/1970,Russia,Kirovskaya Oblast,Omutninsk
Nikola,Russkikh,0,173,3/6/1954,Russia,Moskva,Moscow
Lyubov,Voloshina,1,167,12/5/2002,Russia,Krasnoyarskiy Kray,Kansk
Margarita,Penkina,1,162,28/10/1974,Russia,Bashkortostan,Sterlitamak
Damir,Sevostyanov,0,163,19/4/1978,Russia,Permskiy Kray,Perm
Daria,Medvedkova,1,156,30/10/1986,Russia,Orenburgskaya Oblast,Orenburg
Avlida,Klimushina,1,160,13/1/2006,Russia,Kemerovskaya Oblast,Novokuznetsk
Stanislava,Dudina,1,158,23/6/1988,Russia,Moskva,Moscow
Avvakum,Agliullin,0,175,15/9/1970,Russia,Permskiy Kray,Chusovoy
Daniil,Titov,0,162,9/9/1982,Russia,Moskva,Moscow
Snezhana,Ustyuzhanina,1,160,16/12/1979,Russia,Nizhegorodskaya Oblast,Nizhniy Novgorod
Aviafa,Zimkova,1,165,18/12/1957,Russia,Krasnodarskiy Kray,Krasnodar
Yury,Vedeneyev,0,193,4/10/1986,Russia,Moskovskaya Oblast,Kolomna
Afanasy,Shirmanov,0,174,20/3/2005,Russia,Krasnoyarskiy Kray,Kansk
Avgust,Tumasov,0,171,24/3/1963,Russia,Rostovskaya Oblast,Rostov-na-Donu
Pyotr,Sytnikov,0,186,14/3/1967,Russia,Sankt-Peterburg,Saint Petersburg
Agap,Kablukov,0,161,11/4/1960,Russia,Rostovskaya Oblast,Shakhty
Agap,Aleyev,0,180,12/7/1971,Russia,Chuvashiya,Alatyr
Natasha,Savvina,1,154,21/2/1951,Russia,Saratovskaya Oblast,Saratov
Avdiky,Karetnikov,0,168,2/1/1996,Russia,Voronezhskaya Oblast,Voronezh
Fedot,Bazarov,0,167,24/11/2009,Russia,Tverskaya Oblast,Tver
Yakov,Shelomov,0,172,26/12/1969,Russia,Ryazanskaya Oblast,Ryazan
Agapiya,Statnik,1,167,21/7/1964,Russia,Sankt-Peterburg,Saint Petersburg
Avip,Sitnikov,0,189,21/1/1993,Russia,Krasnoyarskiy Kray,Achinsk
Natalya,Retyunskikh,1,156,22/7/1963,Russia,Moskva,Moscow
Damir,Bylinkin,0,187,24/3/1981,Russia,Krasnoyarskiy Kray,Krasnoyarsk
Nikolina,Shatalova,1,158,3/4/1991,Russia,Kemerovskaya Oblast,Kemerovo
Anatoly,Kosarev,0,181,27/7/2002,Russia,Penzenskaya Oblast,Kuznetsk
Ruslana,Lapteva,1,165,18/2/1977,Russia,Samarskaya Oblast,Samara
Alla,Loginova,1,174,5/8/1950,Russia,Moskva,Moscow
Timofey,Sharshin,0,186,10/4/1961,Russia,Moskva,Moscow
Ratimir,Pshenichnikov,0,182,13/2/1983,Russia,Tambovskaya Oblast,Tambov
Roman,Usov,0,167,15/12/1954,Russia,Moskva,Moscow
Mikhail,Lomonosov,0,163,4/9/1958,Russia,Zabaykalskiy Kray,Chita
Yevgeny,Bugayev,0,157,29/3/1956,Russia,Saratovskaya Oblast,Balakovo
Daria,Aristarkhova,1,158,10/3/1960,Russia,Ulyanovskaya Oblast,Ulyanovsk
Simeon,Shepovalov,0,163,26/2/1978,Russia,Adygeya,Maykop
Avreliya,Gavrilenkova,1,153,23/6/1991,Russia,Permskiy Kray,Perm
Zakhar,Vitvinin,0,178,17/5/1981,Russia,Tatarstan,Kazan
Victor,Senotrusov,0,179,2/12/1959,Russia,Moskva,Moscow
Natasha,Denisova,1,150,29/7/2007,Russia,Kemerovskaya Oblast,Anzhero-Sudzhensk
Osip,Chigrakov,0,175,19/8/1963,Russia,Rostovskaya Oblast,Kamensk-Shakhtinskiy
Rustem,Astakhov,0,179,8/6/1952,Russia,Nizhegorodskaya Oblast,Dzerzhinsk
Avreya,Khudyakova,1,169,9/2/1953,Russia,Saratovskaya Oblast,Volsk
Abram,Karyavin,0,207,5/6/2009,Russia,Irkutskaya Oblast,Tayshetka
Abram,Molchanov,0,174,25/9/2007,Russia,Rostovskaya Oblast,Novocherkassk
Abataly,Slavsky,0,176,19/5/1991,Russia,Krasnodarskiy Kray,Novorossiysk
Abagor,Pereverzev,0,172,6/11/1961,Russia,Zabaykalskiy Kray,Chita
Avgusta,Savasina,1,137,19/1/2003,Russia,Rostovskaya Oblast,Novocherkassk
Alexey,Degtyarev,0,177,2/9/1964,Russia,Tatarstan,Krasnyye Chelny
Maxim,Zyomin,0,164,16/5/1970,Russia,Altayskiy Kray,Rubtsovsk
Avim,Timofeyev,0,165,17/8/1956,Russia,Permskiy Kray,Perm
